student_id_new,acct_id_new,person_detail_id_new,gender,city,state,zip,ethnicity,school_id_new,lea_id_new,race_id,grade,lep_enrolled,iep_enrolled,cum_gpa,absence_count_unexcused,absence_count_excused,core_gpa,num_f,academic_year_id
1905,7346,20043,M,Rutherfordton,NC,28139,0,53,9,5,7.0,N,N,3.66667,0,0,3.66667,0,11
1906,1750,15230,M,Forest City,NC,28043,0,3,12,5,8.0,N,N,,0,0,,0,11
1907,5545,3358,M,Morganton,NC,28655,1,16,10,9,6.0,N,N,2.30556,0,0,1.25,1,12
1908,11843,16346,F,Rutherfordton,NC,28139,0,20,17,4,6.0,N,N,0.0,6,0,,0,12
1909,6543,16703,F,Forest City,NC,28043,0,53,9,5,6.0,N,N,1.75,0,0,1.75,2,11
1910,8482,14280,M,Vilas,NC,28698,0,33,22,2,6.0,N,N,3.23333,0,0,2.85,0,12
1911,15370,25682,M,Piney Creek,NC,28663,2,29,8,5,8.0,N,N,3.675,6,12,3.5125,0,11
1912,5422,26679,F,West Jefferson,NC,28694,0,76,15,5,8.0,N,N,,2,6,,0,11
1913,8256,7872,M,Caroleen,NC,28019,1,23,17,9,12.0,N,N,0.0,2,0,,0,12
1914,9693,27842,M,Bostic,NC,28018,0,22,9,5,7.0,N,N,3.004,0,0,2.95,3,12
1915,10952,15514,F,Wilkesboro,NC,28697,0,11,1,5,7.0,N,N,2.9,2,5,2.9,0,12
1916,4702,27235,M,Cherokee,NC,28719,0,74,3,7,8.0,N,N,3.28889,1,5,2.83333,0,12
1917,5195,25189,M,Hickory,NC,28602,0,51,10,5,7.0,N,Y,2.643,0,0,2.625,0,12
1918,15115,20459,M,Mooresboro,NC,28114,0,53,9,5,7.0,N,N,3.58182,11,0,3.4,0,12
1919,471,29437,M,,,,0,25,4,5,7.0,N,N,2.95,13,3,2.95,0,12
1920,15321,15310,M,Rutherfordton,NC,28139,0,35,17,5,12.0,N,N,0.0,0,0,,0,12
1921,8527,14323,M,Rutherfordton,NC,28139,0,23,17,5,10.0,N,N,0.0,22,0,,0,12
1922,16058,29423,F,Elkin,NC,28621,0,8,1,5,6.0,N,N,2.61667,0,9,2.61667,0,12
1923,15091,14846,F,Boone,NC,28607,0,13,23,4,9.0,N,N,,39,13,,0,12
1924,7292,28144,F,Rutherfordton,,N.C. 28139,0,35,17,5,10.0,N,N,0.0,1,0,,0,12
1925,5035,13770,F,Morganton,NC,28655,0,36,10,5,8.0,N,N,3.29167,4,2,2.75,0,12
1926,7429,16921,F,Ellenboro,NC,28040,0,52,17,5,8.0,N,N,0.0,0,0,,0,12
1927,7556,23931,M,Henrietta,NC,28076,0,20,17,2,8.0,N,N,0.0,0,1,,0,12
1928,16262,21870,F,Leicester,NC,28748,0,72,16,5,9.0,N,N,1.525,85,44,1.0,7,12
1929,782,7596,M,Hickory,NC,28601,0,51,10,5,8.0,N,Y,0.0,0,0,,0,12
1930,17166,23555,M,North Wilkesboro,NC,28659,0,11,1,2,6.0,N,N,3.71071,2,3,3.56667,0,11
1931,13354,28899,F,Marshall,NC,28753,0,72,16,5,9.0,N,N,2.92083,22,16,2.73125,1,12
1932,1398,24781,F,Bostic,NC,28018,0,22,9,5,8.0,N,N,3.62727,12,2,3.70909,0,12
1933,11201,4034,M,Rutherfordton,NC,28139,1,35,17,9,10.0,N,N,0.0,1,0,,0,12
1934,5581,3258,F,Banner Elk,NC,28604,0,27,22,5,6.0,N,N,3.7,7,8,3.52857,0,12
1935,11063,9638,M,Forest City,NC,28043,1,23,17,9,12.0,N,N,0.0,0,0,,0,12
1936,16808,19497,M,Morganton,NC,28655,0,36,10,5,7.0,N,N,3.58333,0,0,3.5,0,11
1937,1493,19587,M,Valdese,NC,28690,0,73,21,5,8.0,N,N,2.62069,11,3,2.0,2,11
1938,927,16977,M,Morganton,NC,28655,0,36,10,5,6.0,N,N,3.5,3,5,3.25,0,11
1939,13822,17830,M,Piney Creek,NC,28663,2,50,8,5,9.0,N,N,3.40417,12,32,2.95556,0,12
1940,4731,25436,M,Hayesville,NC,28904,0,58,7,4,6.0,N,N,2.66765,7,0,2.84667,0,12
1941,13206,23700,F,Robbinsville,NC,28771,0,43,13,5,7.0,N,Y,2.0,0,7,2.0,0,11
1942,9940,20816,M,Wilkesboro,NC,28697,0,11,1,5,7.0,N,N,3.0,4,3,2.725,3,11
1943,13061,23502,F,Connelly Springs,NC,28612,1,49,10,9,6.0,N,N,3.66667,0,4,3.33333,0,11
1944,1035,12233,F,Sparta,NC,28675,0,9,5,5,8.0,N,N,3.69655,1,6,3.6,0,12
1945,16818,16133,M,Forest City,NC,28043,0,20,17,5,6.0,N,N,0.0,0,1,,0,12
1946,1388,21028,M,Boomer,NC,28606,0,11,1,5,7.0,N,N,3.83333,0,0,3.83333,0,12
1947,13831,10706,F,Ellenboro,NC,28040,0,52,17,5,7.0,N,N,0.0,0,0,,0,12
1948,10560,25829,M,Robbinsville,NC,28771,0,54,11,5,8.0,N,N,,13,14,,0,11
1949,11842,22401,M,Hays,NC,28635,2,45,14,7,9.0,Y,N,1.6,12,6,1.6,1,12
1950,5473,12478,M,North Wilkesboro,NC,28659,0,15,1,5,7.0,N,N,1.675,1,3,1.675,2,12
1951,12159,16799,F,Ellenboro,NC,28040,0,22,9,5,7.0,N,N,0.26667,0,0,0.0,1,12
1952,9839,29040,M,Brasstown,NC,28902,0,70,6,5,8.0,N,Y,1.6875,4,0,1.6875,1,11
1953,8968,19572,M,Mooresboro,NC,28114,0,23,17,5,9.0,N,N,0.0,3,1,,0,12
1954,4481,7083,M,Forest City,NC,28043,0,53,9,5,6.0,N,N,3.0,0,0,3.0,0,11
1955,7812,22134,M,Burnsville,NC,28714,0,25,4,5,7.0,N,N,0.80833,21,0,0.80833,3,12
1956,4782,23302,F,Morganton,NC,28655,0,16,10,5,7.0,N,Y,2.94444,2,4,2.83333,0,12
1957,2132,16297,M,Valdese,NC,28690,0,49,10,5,7.0,N,N,3.95833,7,16,3.91667,0,12
1958,4332,12250,F,Forest City,NC,28043,0,22,9,2,6.0,N,N,3.23077,0,0,3.23077,1,11
1959,4662,10519,M,Henrietta,NC,28076,0,53,9,5,6.0,N,N,1.01304,4,2,0.80714,13,12
1960,3995,14893,M,Wilkesboro,NC,28697,0,11,1,5,6.0,N,Y,2.33333,3,0,2.33333,0,12
1961,3010,19976,M,Valdese,NC,28690,0,49,10,5,8.0,N,Y,3.20833,4,3,3.07692,0,12
1962,3498,24958,M,West Jefferson,NC,28694,0,76,15,5,8.0,N,N,,1,5,,0,11
1963,9881,19469,F,Wilkesboro,NC,28697,0,18,1,5,7.0,N,N,3.95,2,1,3.95,0,12
1964,2356,20922,M,Robbinsville,NC,28771,0,38,13,5,6.0,N,N,2.33333,0,0,2.33333,0,11
1965,16064,10894,M,Grassy Creek,NC,28631,0,67,2,5,7.0,N,Y,4.0,1,4,4.0,0,11
1966,5166,10374,M,West Jefferson,NC,28694,0,67,2,5,7.0,N,Y,3.83333,3,15,3.83333,0,11
1967,8277,1065,F,Forest City,NC,28043,0,23,17,5,11.0,N,N,0.0,0,0,,0,12
1968,15090,28964,F,Spindale,NC,28160,0,10,17,5,8.0,N,N,0.0,0,0,,0,12
1969,4704,24287,F,Jefferson,NC,28640,0,67,2,5,8.0,N,Y,3.75,0,0,3.66667,0,12
1970,6071,20836,F,Valdese,NC,28690,1,49,10,9,7.0,N,N,3.16667,1,1,2.61538,0,12
1971,16161,23421,M,Ellenboro,NC,28040,0,53,9,5,7.0,N,N,3.08333,0,0,3.08333,0,11
1972,9231,2826,M,Wilkesboro,NC,28697,1,11,1,9,7.0,Y,N,2.61667,6,2,2.61667,0,12
1973,46,18982,M,Connelly Springs,NC,28612,0,49,10,5,7.0,N,N,2.70833,1,0,2.30769,0,12
1974,6143,28249,M,North Wilkesboro,NC,28659,0,11,1,4,7.0,N,N,3.525,4,4,3.525,0,12
1975,8943,4141,M,Wilkesboro,NC,28697,0,18,1,5,6.0,N,N,3.7,1,1,3.45833,0,11
1976,11849,24248,F,Forest City,NC,28043,0,22,9,5,6.0,N,N,3.38462,0,0,3.38462,0,11
1977,16568,23445,F,Nebo,NC,28761,0,39,21,5,8.0,N,N,3.41667,0,0,3.28571,0,11
1978,15762,25353,F,Bostic,NC,28018,0,22,9,5,6.0,N,N,2.91667,0,0,2.91667,0,11
1979,15420,14767,M,Bryson City,NC,28713,0,74,3,5,7.0,N,N,3.025,8,12,3.025,0,11
1980,5589,21341,M,Forest City,NC,28043,0,53,9,5,7.0,N,N,3.75,0,0,3.75,0,11
1981,12266,15384,F,Hays,NC,28635,0,15,1,5,8.0,N,N,2.96667,5,6,2.96667,0,12
1982,10640,18912,M,Ellenboro,NC,28040,0,42,12,5,8.0,N,N,,0,0,,0,11
1983,12182,26160,M,Mooresboro,NC,28114,0,23,17,5,12.0,N,N,0.0,6,0,,0,12
1984,2511,12806,F,Valdese,NC,28690,0,49,10,5,6.0,N,N,4.0,0,0,4.0,0,11
1985,12172,26020,M,Valdese,NC,28690,0,49,10,2,8.0,N,N,2.74074,6,1,2.69231,1,12
1986,12860,9106,M,Morganton,NC,28655,0,71,21,5,9.0,N,N,2.67273,0,6,3.4,0,12
1987,6868,23777,F,Wilkesboro,NC,28697,0,11,1,5,7.0,N,N,1.5,1,3,1.5,2,12
1988,4201,21282,M,Mooresboro,NC,28114,0,12,17,5,11.0,N,N,0.0,1,0,,0,12
1989,11998,5007,F,Ellenboro,NC,28040,0,12,17,5,12.0,N,N,0.0,0,1,,0,12
1990,3909,6957,M,Morganton,NC,28655,0,36,10,5,6.0,N,N,4.0,4,0,4.0,0,12
1991,4130,17124,M,Rutherfordton,NC,28139,0,6,12,5,8.0,N,N,,0,0,,0,11
1992,4956,27772,F,State Road,NC,28676,0,8,1,5,8.0,N,N,3.56667,0,1,3.56667,0,12
1993,77,20250,F,Hayesville,NC,28904,0,58,7,5,7.0,N,N,3.59394,8,4,3.47143,0,11
1994,201,20528,M,Jefferson,NC,28640,0,30,2,5,6.0,N,Y,3.0,1,15,3.0,0,11
1995,9894,10886,M,Deep Gap,NC,28618,0,13,23,5,9.0,N,N,,12,0,,0,12
1996,1719,17991,M,Mooresboro,NC,28114,0,53,9,5,6.0,N,N,1.22727,0,0,0.3,11,12
1997,10637,22989,M,Wilkesboro,NC,28697,0,11,1,4,8.0,N,N,3.14444,1,2,3.14444,0,12
1998,5315,17998,M,Mooresboro,NC,28114,0,53,9,5,7.0,N,N,2.91667,0,0,2.91667,0,11
1999,4457,16130,F,Rutherfordton,NC,28139,0,7,9,5,8.0,N,N,2.61818,71,10,2.06364,3,12
2000,11294,7461,M,North Wilkesboro,NC,28659,0,15,1,5,6.0,N,Y,,9,4,,0,12
2001,6648,510,M,Glade Valley,NC,28627,0,65,5,5,6.0,N,N,2.985,0,0,2.99333,1,12
2002,780,3750,F,Spindale,NC,28160,0,10,17,5,6.0,N,N,0.0,0,2,,0,12
2003,14128,28295,F,Millers Creek,NC,28651,0,18,1,5,8.0,N,N,4.0,0,5,4.0,0,12
2004,819,28794,M,Connelly Springs,NC,28612,0,51,10,5,8.0,N,N,3.16667,3,3,2.75,0,12
2005,4056,7158,M,Hot Springs,NC,28743,0,17,19,5,6.0,N,N,2.83333,13,3,2.39167,1,12
2006,7403,15090,M,Cherokee,NC,28719,0,47,20,7,8.0,N,N,2.828,6,0,2.05833,1,11
2007,7386,12733,M,Zionville,NC,28698,0,33,22,5,6.0,N,N,2.1875,0,5,1.67143,0,12
2008,13220,24862,F,Bostic,NC,28018,0,12,17,5,11.0,N,N,0.0,2,0,,0,12
2009,15618,24343,M,Robbinsville,NC,28771,0,38,13,5,6.0,N,N,3.16818,0,1,3.475,2,12
2010,13978,8989,M,North Wilkesboro,NC,28659,0,18,1,5,7.0,N,N,2.59643,3,3,1.39167,4,11
2011,9003,26182,F,Spindale,NC,28160,0,6,12,2,8.0,N,N,,0,0,,0,11
2012,5168,15909,M,Boone,NC,28607,0,13,23,5,9.0,N,N,,0,21,,0,12
2013,15756,29009,F,Ellenboro,NC,28040,0,12,17,5,9.0,N,N,0.0,7,5,,0,12
2014,2037,23145,M,North Wilkesboro,NC,28659,0,28,14,5,8.0,N,N,2.85357,6,2,2.43333,1,11
2015,611,14453,M,West Jefferson,NC,28694,0,69,2,5,6.0,N,N,2.86818,8,4,3.55455,0,12
2016,7413,3280,F,Wilkesboro,NC,28697,0,11,1,5,7.0,N,N,,0,1,,0,12
2017,10949,22526,F,West Jefferson,NC,28694,0,69,2,5,6.0,N,N,4.0,0,0,4.0,0,11
2018,9694,26484,M,Rutherfordton,NC,28139,0,10,17,2,6.0,N,N,0.0,0,0,,0,12
2019,13560,7775,M,Hayesville,NC,28904,0,58,7,5,7.0,N,N,3.22424,5,5,2.85714,0,11
2020,10935,674,M,Morganton,NC,28655,0,36,10,5,6.0,N,N,3.79167,4,3,3.58333,0,12
2021,3121,17554,M,Bostic,NC,28018,0,52,17,5,8.0,N,N,0.0,0,0,,0,12
2022,15969,1887,M,Morganton,NC,28655,0,71,21,5,9.0,N,N,1.8875,6,0,1.85,2,12
2023,4180,23886,M,Connelly Springs,NC,28612,0,51,10,5,6.0,N,N,3.04167,0,0,2.75,0,11
2024,3979,13641,M,Connelly Springs,NC,28612,0,51,10,5,7.0,N,N,3.625,0,0,3.25,0,11
2025,2381,10819,F,Caroleen,NC,28019,0,20,17,5,8.0,N,N,0.0,4,0,,0,12
2026,16569,15130,F,Rutherfordton,NC,28139,0,10,17,5,6.0,N,N,0.0,0,0,,0,12
2027,7643,13004,M,West Jefferson,NC,28694,0,69,2,5,6.0,N,N,1.03636,1,1,0.76364,4,12
2028,12267,2479,F,Connelly Springs,NC,28612,0,51,10,4,7.0,N,Y,0.0,0,0,,0,12
2029,15013,25755,F,West Jefferson,NC,28694,0,77,2,5,6.0,N,N,4.0,1,8,4.0,0,11
2030,8212,24795,M,Hickory,NC,28602,0,51,10,5,6.0,N,Y,2.91667,3,7,2.66667,0,11
2031,10936,18579,M,Glen Alpine,NC,28628,0,55,10,5,8.0,N,N,2.91667,3,0,2.25,0,12
2032,9930,6236,M,Boone,NC,28607,1,13,23,9,9.0,N,N,,40,0,,0,12
2033,15464,9405,M,Morganton,NC,28655,0,40,21,5,9.0,N,N,2.95625,10,30,2.16667,0,12
2034,6992,1582,M,Morganton,NC,28655,0,36,10,5,6.0,N,N,3.91667,0,1,3.83333,0,12
2035,859,14267,M,Rutherfordton,NC,28139,0,53,9,5,8.0,N,N,0.47308,13,3,0.62,20,12
2036,9344,10747,M,Morganton,NC,28655,0,36,10,5,7.0,N,N,3.70833,8,2,3.83333,0,11
2037,16009,25221,M,Morganton,NC,28655,0,55,10,4,8.0,N,N,2.29615,12,2,2.33333,2,12
2038,14331,29202,F,Thurmond,NC,28683,0,8,1,5,7.0,N,N,2.67143,8,1,2.15,0,11
2039,15704,7994,F,Ellenboro,NC,28040,0,12,17,5,10.0,N,N,0.0,1,0,,0,12
2040,5372,27476,F,McGrady,NC,28649,0,15,1,5,7.0,N,N,3.49643,3,5,2.96667,0,11
2041,10356,22,M,Beech Mountain,NC,28604,0,13,23,5,9.0,N,N,,1,5,,0,12
2042,2624,22457,F,Marshall,NC,28753,1,17,19,9,6.0,N,N,3.7625,6,0,3.75,0,12
2043,2708,18353,F,North Wilkesboro,NC,28659,0,18,1,5,6.0,N,N,3.56071,2,5,3.16667,0,11
2044,4934,29150,M,Crumpler,NC,28617,0,67,2,5,7.0,N,N,4.0,0,1,4.0,0,11
2045,6270,23390,M,Forest City,NC,28043,0,23,17,4,10.0,N,N,0.0,0,1,,0,12
2046,5431,23256,F,Forest City,NC,2843,0,52,17,4,6.0,N,N,0.0,0,0,,0,12
2047,1419,15981,M,Connelly Springs,NC,28612,0,51,10,5,6.0,N,N,3.54167,0,0,3.25,0,11
2048,12561,16593,F,Forest City,NC,28043,0,20,17,5,6.0,N,N,0.0,0,1,,0,12
2049,16768,22987,F,Valdese,NC,28690,0,49,10,4,6.0,N,N,3.60714,0,1,3.30769,0,12
2050,803,17441,M,Hayesville,NC,28904,0,58,7,5,7.0,N,N,2.29091,26,10,2.10476,2,11
2051,16709,9758,M,Ellenboro,NC,28040,0,22,9,5,6.0,N,N,3.8125,2,2,3.65455,0,12
2052,5056,16918,M,Morganton,NC,28655,0,40,21,5,9.0,N,N,3.85625,3,17,3.8,0,12
2053,667,12732,F,Morganton,NC,28655,0,36,10,2,6.0,N,N,3.29167,0,0,2.91667,0,11
2054,2471,12253,M,,,,0,74,3,5,7.0,N,N,2.22667,0,13,0.71429,4,12
2055,17146,20663,F,Connelly Springs,NC,28612,0,51,10,5,6.0,N,N,3.75,0,0,3.75,0,11
2056,6825,23754,M,Glade Valley,NC,28627,2,50,8,5,9.0,N,N,2.73333,3,36,2.575,1,12
2057,3190,25977,F,Forest City,NC,28043,0,23,17,5,9.0,N,N,0.0,0,1,,0,12
2058,7871,6559,F,Sparta,NC,28675,0,65,5,5,6.0,N,N,3.435,3,4,3.48,0,12
2059,6107,8018,F,Zionville,NC,28698,0,33,22,5,6.0,N,N,3.49375,0,4,3.55714,0,12
2060,5472,22277,F,Todd,NC,28684,0,67,2,5,7.0,N,N,2.84375,9,5,2.71,1,12
2061,1336,12015,F,Robbinsville,NC,28771,0,43,13,5,8.0,N,N,3.16111,2,6,3.05,0,12
2062,6137,28429,F,Rutherfordton,NC,28139,1,35,17,9,11.0,N,N,0.0,0,0,,0,12
2063,14601,6262,M,Morganton,NC,28655,0,36,10,5,6.0,N,N,2.58333,9,3,2.30769,1,12
2064,13916,5880,F,Rutherfordton,NC,28139,0,35,17,4,9.0,N,N,0.0,9,1,,0,12
2065,8132,27908,F,Forest City,NC,28043,0,53,9,5,7.0,N,N,2.94348,6,5,2.45455,2,12
2066,16492,1186,M,Spindale,NC,28160,0,35,17,2,12.0,N,N,0.0,0,0,,0,12
2067,7525,10928,M,Morganton,NC,28655,0,36,10,5,7.0,N,Y,2.08333,7,14,2.08333,0,12
2068,12884,25095,M,Hot Springs,NC,28743,0,17,19,5,6.0,N,N,3.66667,4,2,3.55833,0,12
2069,2326,11212,M,Marshall,NC,28753,0,17,19,5,8.0,N,N,3.76667,3,1,3.53333,0,12
2070,122,16321,M,SPRUCE PINE,NC,28777,0,75,4,5,7.0,N,N,2.03,12,10,2.03,0,12
2071,7673,2759,M,Forest City,NC,28043,0,53,9,2,7.0,N,N,,0,0,,0,11
2072,5740,7435,M,North Wilkesboro,NC,28659,2,68,14,7,9.0,Y,N,0.71429,19,2,0.71429,5,12
2073,13995,24913,F,Green Mountain,NC,28740,0,25,4,5,6.0,N,N,3.98929,0,2,3.975,0,11
2074,953,6749,M,Morganton,NC,28655,0,40,21,5,9.0,N,N,3.76875,1,5,3.63,0,12
2075,6351,6604,M,Bostic,NC,28018,0,52,17,5,6.0,N,N,0.0,0,0,,0,12
2076,10363,28992,F,Forest City,NC,28043,0,22,9,2,7.0,N,N,3.69583,3,0,3.72727,0,12
2077,11592,28167,M,Forest City,NC,28043,0,20,17,5,6.0,N,N,0.0,0,0,,0,12
2078,9966,23322,M,Lansing,NC,28643,0,67,2,5,8.0,N,N,3.5125,5,4,3.68889,1,12
2079,1520,28536,M,Cherokee,NC,28719,0,74,3,7,7.0,N,N,3.025,4,17,3.025,0,11
2080,15213,23873,F,Forest City,NC,28043,0,22,9,2,7.0,N,N,3.10435,16,0,2.91818,2,12
2081,7234,28240,F,Wilkesboro,NC,28697,0,11,1,5,8.0,N,N,3.23333,8,2,3.23333,0,12
2082,14944,14963,F,North Wilkesboro,NC,28659,0,18,1,5,6.0,N,Y,2.11667,6,5,2.11667,2,12
2083,15769,12018,F,North Wilkesboro,NC,28659,0,15,1,5,7.0,N,N,3.85714,4,1,3.69167,0,11
2084,15781,28734,F,Morganton,NC,28655,1,16,10,9,7.0,N,N,2.61765,0,0,2.36364,0,11
2085,3372,4306,M,Todd,NC,28684,0,64,22,5,7.0,N,N,4.0,1,1,4.0,0,12
2086,9173,20114,M,Morganton,NC,28655,0,57,21,5,8.0,N,Y,1.45,0,0,0.91667,6,11
2087,1876,26530,M,Wilkesboro,NC,28697,0,11,1,5,7.0,N,N,3.86429,1,2,3.79167,0,11
2088,8849,10105,M,Millers Creek,NC,28651,0,18,1,5,6.0,N,Y,2.35,9,5,1.78333,4,11
2089,3704,13231,F,Spindale,NC,28160,0,35,17,5,9.0,N,N,0.0,5,73,,0,12
2090,2055,761,M,Burnsville,NC,28714,0,25,4,5,6.0,N,N,1.69167,6,5,1.69167,0,12
2091,4840,2920,F,Cherokee,NC,28719,0,47,20,7,8.0,N,N,3.2625,3,0,2.94167,0,11
2092,5804,18905,F,Hays,NC,28635,0,15,1,5,6.0,N,N,4.0,3,0,4.0,0,12
2093,13675,16268,F,Rutherfordton,NC,28139,0,35,17,5,12.0,N,N,0.0,0,0,,0,12
2094,14030,13778,M,Forest City ,NC,28043,0,12,17,5,10.0,N,N,0.0,1,0,,0,12
2095,1049,26154,F,Morganton,NC,28655,1,34,21,9,8.0,N,N,3.9,0,0,3.83333,0,11
2096,12969,26678,M,Piney Creek,NC,28663,0,56,5,5,8.0,N,N,3.96538,0,5,3.97273,0,12
2097,1389,4285,F,Sparta,NC,28675,0,9,5,5,6.0,N,N,3.71304,3,12,3.51818,0,12
2098,1513,4164,M,Mars Hill,NC,28754,0,72,16,5,9.0,N,N,3.025,29,18,2.46667,0,12
2099,3443,16789,F,Morganton,NC,28655,0,40,21,1,9.0,N,N,3.775,5,5,3.675,0,12
2100,504,24405,M,Rutherfordton,NC,28139,0,10,17,5,7.0,N,N,0.0,1,0,,0,12
2101,4529,8306,F,North Wilkesboro,NC,28659,0,11,1,2,6.0,N,N,1.83333,1,2,1.83333,0,12
2102,10326,14492,F,North Wilkesboro,NC,28659,0,11,1,2,6.0,N,Y,3.18333,4,2,3.18333,0,12
2103,3346,8216,F,Deep Gap,NC,28618,0,13,23,5,9.0,N,N,,37,5,,0,12
2104,13201,20613,M,Wilkesboro,NC,28697,0,11,1,5,8.0,N,Y,3.18889,1,7,3.18889,0,12
2105,13743,12853,F,Wilkesboro,NC,28697,0,11,1,5,7.0,N,N,3.75,1,3,3.5,0,11
2106,5565,23022,M,Hayesville,NC,28904,0,58,7,5,7.0,N,N,2.86154,5,3,3.28571,0,12
2107,12944,8169,M,Morganton,NC,28655,0,71,21,5,9.0,N,N,2.45625,17,6,2.2875,1,12
2108,11924,22096,M,North Wilkesboro,NC,28659,1,11,1,9,7.0,N,N,2.625,4,0,2.43333,3,11
2109,1818,24477,F,Wilkesboro,NC,28697,0,11,1,5,7.0,N,N,3.65,2,0,3.46667,0,11
2110,9813,3343,M,Morganton,NC,28655,1,16,10,9,7.0,N,N,2.5,5,1,2.4375,1,12
2111,14911,27869,F,Rutherfordton,NC,28139,0,35,17,5,12.0,N,N,0.0,0,1,,0,12
2112,3748,28110,M,Connelly Springs,NC,28612,0,51,10,5,7.0,N,N,3.83333,0,0,3.83333,0,11
2113,13281,15274,F,Brasstown,NC,28902,0,58,7,5,7.0,N,N,2.61852,14,4,2.42857,2,12
2114,12649,24687,F,North Wilkesboro,NC,28659,0,8,1,5,7.0,N,N,3.43571,2,9,3.13333,0,11
2115,16078,21700,M,Traphill,NC,28685,2,4,14,7,9.0,N,N,4.0,0,4,4.0,0,12
2116,16826,16145,F,Millers Creek,NC,28651,2,26,14,7,9.0,N,N,3.85,16,1,3.85,0,12
2117,587,28072,F,Purlear,NC,28665,2,28,14,9,8.0,N,N,3.41429,6,2,3.43333,0,11
2118,8315,14133,M,Drexel,NC,28619,0,73,21,2,8.0,N,Y,2.77273,0,0,2.5,0,11
2119,9569,22791,F,Connelly Springs,NC,28612,0,51,10,5,7.0,N,N,4.0,6,0,4.0,0,11
2120,2463,5437,F,Elkin,NC,28621,0,8,1,5,7.0,N,N,3.175,2,10,3.175,0,12
2121,7552,16947,M,Millers Creek,NC,28651,0,18,1,5,7.0,N,Y,2.61071,1,0,2.30833,0,11
2122,4444,25846,M,Mars Hill,NC,28754,0,17,19,5,7.0,N,N,3.09167,2,0,2.9,0,12
2123,16233,5422,M,Hayesville,NC,28904,0,70,6,5,8.0,N,N,3.0125,8,0,3.0125,0,11
2124,3949,25600,M,Morganton,NC,28655,0,55,10,2,8.0,N,Y,1.74,10,0,2.63333,0,12
2125,10446,17677,M,North Wilkesboro,NC,28659,0,11,1,5,7.0,N,Y,2.97857,4,1,2.75833,1,11
2126,7943,18159,F,Rutherfordton,NC,28139,0,7,9,5,8.0,N,N,1.63636,4,0,1.33333,8,12
2127,14474,18053,F,North Wilkesboro,NC,28659,0,15,1,5,6.0,N,N,3.95,0,7,3.95,0,12
2128,7911,13965,M,Rutherfordton,NC,28139,0,35,17,5,11.0,N,N,0.0,0,0,,0,12
2129,10375,22278,M,Sparta,NC,28675,0,9,5,5,8.0,N,N,1.55517,8,1,0.71333,13,12
2130,599,27729,F,Ferguson,NC,28624,2,28,14,5,8.0,N,N,3.38214,3,39,3.14167,0,11
2131,4772,18824,F,Morganton,NC,28655,0,55,10,5,7.0,N,N,3.33333,10,3,3.08333,0,12
2132,14943,25099,F,Elkin,NC,28621,2,4,14,7,9.0,N,N,3.88333,8,22,3.88333,0,12
2133,4693,22260,F,Valdese,NC,28690,0,49,10,5,6.0,N,N,4.0,0,0,4.0,0,11
2134,17225,19290,M,Mars Hill,NC,28754,1,17,19,9,7.0,N,Y,3.15667,5,7,2.86667,0,11
2135,2321,18688,M,Forest City,NC,28043,1,12,17,9,9.0,N,N,0.0,10,2,,0,12
2136,5102,20640,M,Valdese,NC,28690,0,49,10,5,7.0,N,N,2.64286,4,0,2.23077,4,12
2137,14913,4188,M,Forest City,NC,28043,0,23,17,5,10.0,N,N,0.0,0,0,,0,12
2138,6498,27549,F,Forest City,NC,28043,0,3,12,5,8.0,N,N,,0,0,,0,11
2139,11703,23147,M,Rutherfordton,NC,28139,0,7,9,2,6.0,N,N,0.66667,0,0,0.66667,11,11
2140,8760,16816,F,Cherokee,NC,28719,0,38,13,6,6.0,N,N,3.19524,0,0,2.95,2,12
2141,5024,24968,M,Hayesville,NC,28904,0,58,7,5,8.0,N,N,2.27241,7,4,2.87143,0,12
2142,3466,6719,F,Morganton,NC,28655,0,55,10,5,7.0,N,N,2.84,2,2,2.41667,0,12
2143,4601,3047,M,Rutherfordton,NC,28139,0,10,17,5,7.0,N,N,0.0,0,2,,0,12
2144,4468,5107,M,Rutherfordton,NC,28139,0,53,9,5,6.0,N,N,3.25,9,11,3.25,0,11
2145,13362,26905,F,Mars Hill,NC,28754,0,17,19,5,8.0,N,N,3.75,0,0,3.5,0,12
2146,761,3015,F,Morganton,NC,28655,0,36,10,5,6.0,N,N,3.5,4,7,3.23077,0,12
2147,10573,22108,F,Bryson City,NC,28713,0,47,20,5,8.0,N,N,4.0,0,2,4.0,0,11
2148,5176,18433,M,Caroleen,NC,28019,0,62,12,5,9.0,N,N,1.52222,1,0,3.0,4,12
2149,6526,27349,F,Jefferson,NC,28640,0,30,2,5,6.0,N,N,4.0,0,1,4.0,0,11
2150,12984,26141,M,Bryson City,NC,28713,0,47,20,5,8.0,N,N,3.868,0,5,3.78571,0,11
2151,15560,11457,F,Morganton,NC,28655,0,55,10,2,6.0,N,N,3.88,3,2,3.75,0,12
2152,16191,16904,M,North Wilkesboro,NC,28659,0,15,1,5,7.0,N,N,3.45,5,0,3.45,0,12
2153,2313,17417,M,Morganton,NC,28655,0,55,10,5,6.0,N,N,1.5,4,7,0.94118,5,12
2154,3042,22204,F,Hickory,NC,28602,0,49,10,5,6.0,N,N,2.40909,0,0,1.45455,1,11
2155,3815,25647,F,Morganton,NC,28655,0,16,10,5,7.0,N,N,3.37838,3,1,3.75,0,12
