person_detail_id_new,school_id_new,lea_id_new,race_id,grade,lep_enrolled,iep_enrolled,cum_gpa,absence_count_unexcused,absence_count_excused,core_gpa,num_f,academic_year_id
2142,50,8,5,9,N,N,2.48333,3,20,1.90833,4,12
2143,15,1,5,7,N,N,3.6375,4,18,3.6375,0,12
2144,57,21,5,8,N,N,3.58333,0,0,3.16667,0,11
2145,25,4,5,7,N,N,1.875,3,12,1.875,1,12
2146,11,1,2,6,N,Y,3.88214,9,17,4,0,11
2147,53,9,9,7,N,N,3.25,0,0,3.25,1,11
2148,73,21,9,8,N,N,2.25,0,0,1.35714,3,11
2149,67,2,5,7,N,N,3.16667,0,4,3.16667,0,11
2150,51,10,5,6,N,N,2.75,7,1,2.53846,0,12
2151,17,19,5,6,N,N,2.53,14,6,2.10556,1,11
2152,53,9,9,7,N,N,3.23077,0,0,3.23077,0,11
2153,53,9,4,6,N,N,3.4087,3,0,3.28333,0,12
2154,74,3,5,6,N,N,3.26,0,9,2.9,0,12
2155,18,1,5,7,N,N,4,0,1,4,0,12
2156,31,16,5,8,N,N,3.44167,8,1,3.30833,0,11
2157,43,13,5,7,N,N,3.66667,0,14,3.66667,0,11
2158,45,14,7,9,Y,N,3.075,12,40,3.075,0,12
2159,73,21,5,8,N,N,2.20833,5,0,1.5,3,11
2160,42,12,2,8,N,N,NULL,0,0,NULL,0,11
2161,58,7,4,8,N,N,3.04333,2,11,3.21429,0,12
2162,53,9,5,8,N,N,3.68696,4,1,3.53333,0,12
2163,40,21,2,9,N,N,3.28125,15,7,2.7625,0,12
2164,76,15,5,8,N,N,NULL,0,7,NULL,0,11
2165,22,9,2,6,N,N,2.5,4,5,2.5,2,11
2166,14,8,5,8,N,N,2.875,0,0,2.49167,1,11
2167,22,9,5,8,N,N,0.95882,0,0,0.55556,11,12
2168,53,9,5,6,N,N,1.33333,0,0,1.33333,8,11
2169,71,21,5,9,N,N,2.74444,10,0,2.17,0,12
2170,74,3,4,8,N,N,3.11111,0,6,2.88889,0,12
2171,75,4,5,7,N,N,3.80833,13,10,3.80833,0,12
2172,64,22,5,7,N,Y,2.40556,3,8,1.46667,2,11
2173,53,9,5,7,N,N,1.16667,0,0,1.16667,7,11
2174,51,10,5,7,N,N,3.125,5,2,2.84615,0,12
2175,60,21,5,9,N,N,3.9375,87,61,NULL,0,12
2176,7,9,5,6,N,N,3.205,8,5,2.80833,0,12
2177,12,17,2,9,N,N,0,0,0,NULL,0,12
2178,70,6,5,8,N,N,2.4625,7,0,2.4625,0,11
2179,18,1,5,8,N,N,1.95,0,1,1.95,2,12
2180,36,10,5,6,N,N,0,0,0,NULL,0,12
2181,55,10,5,6,N,N,3.91667,0,11,3.84615,0,11
2182,12,17,5,11,N,N,0,8,0,NULL,0,12
2183,15,1,5,7,N,N,3.0375,2,1,3.0375,0,12
2184,32,21,5,8,N,N,3.58333,8,0,3.38462,0,11
2185,40,21,9,9,N,N,3.29375,27,7,2.5875,0,12
2186,35,17,5,12,N,N,0,0,0,NULL,0,12
2187,19,11,5,9,N,N,3.06875,2,0,2.975,1,12
2188,49,10,5,8,N,N,2.95833,5,1,2.76923,0,12
2189,4,14,7,9,N,N,3.0125,6,8,3.0125,0,12
2190,45,14,7,9,N,N,NULL,11,24,NULL,0,12
2191,53,9,5,6,N,N,3.7,0,5,3.54,0,12
2192,55,10,5,6,N,N,3.65385,12,0,3.42857,0,11
2193,57,21,5,8,N,Y,2.85,0,0,2.75,0,11
2194,53,9,5,8,N,N,3.18571,1,6,3.06667,0,12
2195,22,9,2,6,N,N,3.78696,6,1,3.91818,0,12
2196,53,9,5,7,N,N,1.368,5,12,0.53333,11,12
2197,15,1,5,6,N,N,2.83333,3,2,2.83333,0,12
2198,51,10,5,6,N,Y,3.41667,12,3,3.30769,0,12
2199,16,10,5,6,N,N,3.19355,0,0,2.66667,0,11
2200,22,9,5,8,N,N,2.38261,2,0,2.03636,3,12
2201,64,22,5,6,N,Y,3.36286,5,7,2.44167,0,11
2202,17,19,5,7,N,N,1.93333,6,0,1.11111,9,11
2203,40,21,5,9,N,N,3.65,16,10,3.375,0,12
2204,53,9,5,6,N,N,2.625,5,0,2.625,0,11
2205,23,17,4,9,N,N,0,9,0,NULL,0,12
2206,57,21,5,8,N,N,3,5,9,2.38462,0,11
2207,40,21,5,9,N,N,3.41875,7,0,2.45,0,12
2208,0,10,8,NULL,N,N,NULL,0,0,NULL,0,11
2209,22,9,5,6,N,N,3.08696,6,3,2.92308,0,12
2210,70,6,5,8,N,N,2.3625,8,3,2.3625,1,11
2211,49,10,5,6,N,N,3.96429,7,1,4,0,11
2212,13,23,5,9,N,N,NULL,2,22,NULL,0,12
2213,42,12,5,8,N,N,NULL,0,0,NULL,0,11
2214,17,19,5,7,N,N,3.07917,13,13,2.95833,0,12
2215,71,21,9,9,N,N,2.61111,5,8,1.71667,1,12
2216,35,17,5,12,N,N,0,1,1,NULL,0,12
2217,23,17,5,10,N,N,0,1,0,NULL,0,12
2218,17,19,5,7,N,N,4,8,0,4,0,11
2219,74,3,5,8,N,N,3.8,0,8,3.66667,0,12
2220,75,4,5,7,N,N,2.41667,5,1,2.41667,1,12
2221,22,9,5,7,N,N,3.15769,0,0,3.12308,0,12
2222,53,9,5,6,N,N,1.42,6,6,1.27273,7,12
2223,55,10,2,7,N,N,3.16,1,0,2.92308,0,12
2224,19,11,5,9,N,N,1.35,10,0,1.47,6,12
2225,15,1,5,7,N,N,1.38333,1,14,1.38333,2,12
2226,11,1,5,6,N,N,2.9,0,0,2.9,0,12
2227,15,1,5,6,N,Y,3.59643,1,1,3.60833,0,11
2228,11,1,5,6,N,Y,3.8,4,3,3.83333,0,11
2229,49,10,5,6,N,Y,1.95652,13,2,2.16667,0,12
2230,25,4,5,6,N,Y,2.5875,6,4,1.975,0,11
2231,17,19,5,7,N,Y,3.13333,7,31,2.77778,0,11
2232,15,1,5,7,N,N,3.63214,8,3,3.19167,0,11
2233,22,9,5,8,N,N,3.96087,4,3,3.925,0,12
2234,53,9,5,7,N,N,4,0,2,4,0,12
2235,1,22,5,6,N,N,3.75333,4,6,3.57143,0,12
2236,58,7,5,6,N,N,3.54839,2,18,3.86667,0,12
2237,36,10,1,6,N,N,3.79167,0,0,3.66667,0,11
2238,36,10,5,6,N,N,3.70833,2,0,3.66667,0,12
2239,17,19,5,7,N,N,2.9,7,4,2.33333,0,12
2240,7,9,4,6,N,N,0,0,0,NULL,0,12
2241,52,17,4,6,N,N,0,0,0,NULL,0,12
2242,1,22,5,7,N,N,4,2,4,4,0,12
2243,51,10,5,6,N,N,3.45833,5,0,3.16667,0,12
2244,67,2,5,7,N,Y,3.88889,1,9,3.88889,0,11
2245,51,10,5,7,N,N,3.91667,0,0,3.91667,0,11
2246,31,16,5,8,N,Y,3,0,0,1.85714,2,11
2247,11,1,9,7,N,N,3.475,5,2,3.08333,0,11
2248,57,21,5,8,N,N,3.21739,0,0,2.75,1,11
2249,11,1,5,7,N,N,3.08571,4,4,2.41667,0,11
2250,65,5,5,6,N,N,3.78,1,4,3.72667,0,12
2251,45,14,7,9,N,N,3.2,29,47,3.2,0,12
2252,36,10,5,6,N,N,3.20833,0,0,3.15385,0,11
2253,73,21,5,8,N,N,2.96429,3,4,2.61538,0,11
2254,11,1,5,6,N,N,2.66667,6,3,2.66667,0,12
2255,18,1,5,7,N,Y,2.58095,7,4,2.08889,1,11
2256,61,21,5,9,N,N,3.42941,17,6,3.5,0,12
2257,17,19,5,6,N,N,3.50667,8,0,3.37778,0,11
2258,35,17,5,10,N,N,0,0,0,NULL,0,12
2259,23,17,5,10,N,N,0,2,0,NULL,0,12
2260,51,10,9,7,N,N,3.875,0,0,3.76923,0,11
2261,4,14,7,9,N,N,0.66667,56,60,0.66667,2,12
2262,77,2,5,6,N,N,3.06818,16,0,3.375,0,12
2263,73,21,5,8,N,N,3.62963,0,0,3.5,0,11
2264,15,1,9,6,N,Y,3.00357,6,0,2.45833,1,11
2265,19,11,5,9,N,N,3.685,0,2,3.5,0,12
2266,15,1,5,7,N,Y,1.2125,1,0,1.2125,3,12
2267,35,17,5,9,N,N,0,10,3,NULL,0,12
2268,64,22,5,7,N,N,3.46,5,7,3.1,0,12
2269,22,9,5,7,N,N,2.08333,0,0,2.08333,1,11
2270,20,17,5,8,N,N,0,2,1,NULL,0,12
2271,0,1,8,NULL,N,N,NULL,0,0,NULL,0,11
2272,10,17,5,8,N,N,0,0,0,NULL,0,12
2273,18,1,5,7,N,N,4,4,7,4,0,11
2274,74,3,5,8,N,N,3.84444,1,6,3.68889,0,12
2275,52,17,4,7,N,N,0,0,0,NULL,0,12
2276,67,2,9,8,N,N,3.55,0,2,3.45556,0,12
2277,2,14,9,8,Y,N,3.32857,3,0,3,0,11
2278,7,9,9,7,N,N,2.58333,0,0,2.58333,0,11
2279,20,17,5,6,N,N,0,1,1,NULL,0,12
2280,20,17,5,8,N,N,0,1,0,NULL,0,12
2281,16,10,5,7,N,N,2.46667,0,9,1.8125,6,11
2282,69,2,5,6,N,N,3.5,7,2,3.5,0,11
2283,17,19,5,7,N,N,3.04583,2,0,2.975,1,12
2284,65,5,5,7,N,N,3.285,5,3,3.04667,0,12
2285,49,10,5,7,N,N,2.51515,0,0,1.73333,4,11
2286,41,15,5,9,N,N,0,0,0,NULL,0,12
2287,39,21,5,8,N,N,3.33333,2,8,3.16667,0,11
2288,47,20,5,8,N,N,3.91667,1,4,3.83333,0,11
2289,18,1,5,6,N,N,4,1,0,4,0,12
2290,30,2,9,6,N,N,4,0,0,4,0,11
2291,11,1,5,6,N,N,3.63333,0,5,3.44444,0,11
2292,25,4,5,6,N,N,3.52857,2,0,3.14167,0,11
2293,8,1,5,6,N,N,3.58333,5,7,3.58333,0,12
2294,22,9,5,6,N,N,3.84615,5,2,3.84615,0,11
2295,67,2,5,7,N,N,2.71429,9,2,2.71429,0,11
2296,69,2,5,6,N,N,3.33333,1,5,3.33333,0,11
2297,10,17,5,8,N,N,0,1,0,NULL,0,12
2298,49,10,5,6,N,N,4,0,0,4,0,11
2299,74,3,5,7,N,N,3.91875,5,5,3.91875,0,11
2300,40,21,5,9,N,N,3.35625,24,12,3.2125,0,12
2301,15,1,5,7,N,N,3.33571,5,0,2.91667,0,11
2302,17,19,5,6,N,N,3.01333,5,1,2.66111,0,11
2303,52,17,5,7,N,N,0,0,0,NULL,0,12
2304,18,1,2,8,N,Y,NULL,12,1,NULL,0,12
2305,36,10,5,6,N,N,4,4,3,4,0,12
2306,36,10,5,8,N,Y,2.18182,0,0,2.33333,0,12
2307,73,21,5,8,N,N,2.85714,0,0,2.46154,0,11
2308,45,14,7,9,N,N,0.5,3,31,0.5,5,12
2309,55,10,4,6,N,N,3.08,1,4,2.75,0,12
2310,20,17,5,7,N,N,0,3,0,NULL,0,12
2311,51,10,9,6,N,Y,2.70833,3,7,2.5,0,11
2312,66,12,5,9,N,N,2.42727,0,0,1.5,1,12
2313,18,1,5,8,N,N,3.125,2,1,3.125,1,12
2314,65,5,5,8,N,N,2.57727,1,2,2.72222,0,12
2315,53,9,5,8,N,N,2.42917,10,12,2.16667,2,12
2316,71,21,1,9,N,N,3.29375,11,0,3.06667,0,12
2317,52,17,5,6,N,N,0,0,0,NULL,0,12
2318,51,10,5,7,N,Y,2.33333,9,4,1.41667,2,11
2319,10,17,5,8,N,N,0,0,3,NULL,0,12
2320,11,1,5,8,N,N,3.56667,3,1,3.56667,0,12
2321,32,21,5,8,N,N,4,0,0,4,0,11
2322,20,17,2,7,N,N,0,0,2,NULL,0,12
2323,73,21,5,8,N,N,2.17857,0,0,1.76923,5,11
2324,32,21,5,8,N,Y,2.75,0,0,2.46154,0,11
2325,35,17,9,12,N,N,0,0,0,NULL,0,12
2326,51,10,5,8,N,Y,1.66667,0,0,0.88889,5,12
2327,53,9,5,8,N,N,3.82,3,6,3.85455,0,12
2328,74,3,7,6,N,N,2.33333,0,1,1.95,2,12
2329,22,9,9,6,N,N,2.86087,10,16,2.59167,1,12
2330,12,17,2,10,N,N,0,0,0,NULL,0,12
2331,20,17,5,8,N,N,0,0,1,NULL,0,12
2332,51,10,5,6,N,N,4,0,0,4,0,11
2333,73,21,5,8,N,N,2.83333,0,0,2.33333,0,11
2334,15,1,5,7,N,N,3.73571,1,4,3.58333,0,11
2335,18,1,5,6,N,Y,3.12857,2,4,2.65,0,11
2336,0,2,8,NULL,N,N,NULL,0,0,NULL,0,11
2337,15,1,5,7,N,N,3.66071,7,4,3.31667,0,11
2338,3,12,5,8,N,N,NULL,0,0,NULL,0,11
2339,0,1,8,NULL,N,N,NULL,0,0,NULL,0,0
2340,16,10,5,7,N,N,3.40541,3,6,3.83333,0,12
2341,62,12,5,9,N,N,1.94167,1,1,2.1,2,12
2342,36,10,5,6,N,N,3.625,3,2,3.33333,0,12
2343,55,10,5,6,N,N,2.80769,0,0,2.30769,1,11
2344,73,21,1,8,N,Y,3.71429,0,0,3.78947,0,11
2345,22,9,4,8,N,N,2.01304,8,0,1.66364,8,12
2346,58,7,5,8,N,N,3.25333,3,0,3.47857,0,12
2347,7,9,5,7,N,N,1.83333,0,0,1.83333,0,11
2348,40,21,4,9,N,N,3.0625,42,2,2.4875,0,12
2349,22,9,9,7,N,N,3.41739,7,4,3.55,0,12
2350,53,9,5,6,N,N,1.456,3,17,0.97857,8,12
2351,22,9,2,6,N,N,2.47273,1,1,1.925,2,12
2352,10,17,5,7,N,N,0,0,0,NULL,0,12
2353,51,10,4,6,N,Y,3.43333,0,0,3.27778,0,11
2354,29,8,5,8,N,N,3.775,6,5,3.6625,0,11
2355,10,17,5,8,N,N,0,0,1,NULL,0,12
2356,30,2,5,6,N,N,3.83333,1,1,3.83333,0,11
2357,7,9,5,7,N,N,3.25,0,0,3.25,0,11
2358,1,22,5,6,N,N,3.15385,0,7,3.14286,0,12
2359,41,15,5,9,N,N,0,0,0,NULL,0,12
2360,67,2,9,7,N,Y,2.45333,6,0,2.22727,1,12
2361,66,12,5,9,N,N,0.91,8,3,0.62857,6,12
2362,11,1,2,6,N,N,1.7,8,8,1.7,0,12
2363,13,23,5,9,N,N,NULL,25,34,NULL,0,12
2364,66,12,5,9,N,N,3.42,7,0,NULL,0,12
2365,53,9,9,7,N,N,3.68261,0,0,3.4,0,12
2366,11,1,5,8,N,N,3.66667,4,0,3.66667,0,12
2367,55,10,5,6,N,N,3.75,2,5,3.66667,0,12
2368,12,17,2,11,N,N,0,0,0,NULL,0,12
2369,51,10,5,7,N,N,3.6087,0,0,3.53846,0,11
2370,65,5,9,6,N,N,3.54,0,3,3.48,0,12
2371,15,1,5,7,N,N,2.56296,7,2,1.63333,5,11
2372,7,9,5,6,N,N,2.25,0,0,2.25,0,11
2373,53,9,5,7,N,N,NULL,0,0,NULL,0,11
2374,22,9,5,7,N,N,3.92308,0,0,3.92308,0,11
2375,13,23,5,9,N,N,NULL,6,24,NULL,0,12
2376,22,9,5,6,N,N,3.91667,0,0,3.91667,0,11
2377,15,1,5,6,N,N,1.96429,4,9,0.64167,10,11
2378,35,17,2,9,N,N,0,9,1,NULL,0,12
2379,2,14,9,8,Y,N,2.73571,4,4,1.91667,4,11
2380,49,10,5,7,N,N,3.67857,2,1,3.46154,0,12
2381,67,2,5,7,N,N,2.88125,8,1,2.56667,1,12
2382,17,19,5,6,N,N,3.7875,9,1,3.65833,0,12
2383,6,12,5,8,N,N,NULL,0,0,NULL,0,11
2384,8,1,5,7,N,N,3.21071,2,2,2.8,0,11
2385,27,22,5,6,N,Y,3.04375,23,13,3,2,11
2386,74,3,5,6,N,N,4,0,1,4,0,11
2387,67,2,5,7,N,N,4,0,8,4,0,11
2388,66,12,5,9,N,N,0,0,0,0,7,12
2389,40,21,5,9,N,N,2.85625,16,11,2.925,2,12
2390,49,10,5,8,N,N,3.51852,0,0,3.46154,0,12
2391,8,1,5,6,N,N,2.26667,0,1,2.26667,0,12
2392,35,17,5,10,N,N,0,0,0,NULL,0,12
2393,18,1,5,8,N,N,2.5,2,3,2.5,1,12
2394,74,3,5,7,N,N,2.67333,0,15,1.38571,2,12
2395,17,19,5,6,N,N,3.37667,12,0,3.14444,0,11
2396,28,14,5,8,N,N,3.82143,5,0,3.69167,0,11
2397,17,19,5,7,N,N,3.32083,10,1,3.14167,0,12
2398,40,21,5,9,N,N,3.76875,7,0,3.5,0,12
2399,16,10,5,8,N,N,3.89189,0,0,4,0,12
2400,10,17,4,7,N,N,0,0,0,NULL,0,12
2401,10,17,5,6,N,N,0,1,0,NULL,0,12
2402,36,10,5,7,N,N,3.58333,0,0,3.33333,0,11
2403,12,17,5,12,N,N,0,3,3,NULL,0,12
2404,76,15,5,8,N,N,NULL,1,1,NULL,0,11
2405,12,17,2,9,N,N,0,6,0,NULL,0,12
2406,64,22,5,6,N,N,3.8725,3,1,3.71875,0,11
2407,51,10,9,7,N,N,3.125,0,0,2.33333,0,12
2408,74,3,5,6,N,N,2.44,0,4,1.6625,3,12
2409,22,9,4,7,N,N,2.61579,0,0,2.63333,4,12
2410,27,22,5,7,N,N,3.55946,4,6,3.24167,0,11
2411,23,17,5,12,N,N,0,2,0,NULL,0,12
2412,36,10,4,7,N,N,3.41667,3,4,3.30769,0,12
2413,8,1,5,7,N,N,3.71667,4,3,3.71667,0,12
2414,36,10,5,7,N,N,3.08333,4,6,2.83333,0,12
2415,76,15,5,8,N,N,NULL,5,20,NULL,0,11
2416,15,1,5,7,N,Y,3.71786,3,6,3.725,0,11
2417,11,1,9,7,Y,N,1.5,3,0,1.5,0,12
2418,38,13,5,6,N,N,4,0,14,4,0,11
2419,49,10,5,6,N,N,3.54167,3,5,3.53846,0,12
2420,5,14,9,8,Y,N,3.1,0,1,2.56667,0,11
2421,30,2,5,6,N,N,3.66667,5,2,3.66667,0,11
2422,12,17,5,12,N,N,0,0,1,NULL,0,12
2423,63,23,5,8,N,N,3.29767,0,3,2.11667,0,11
2424,7,9,5,6,N,N,1.33333,4,12,1.33333,2,11
2425,17,19,9,6,N,N,2.5625,11,0,2.17,1,11
2426,17,19,5,6,N,N,3.62917,5,2,3.45,0,12
2427,58,7,5,6,N,N,3.16757,2,2,2.96667,0,11
2428,18,1,5,6,N,N,3.26667,2,5,3.26667,0,12
2429,46,14,5,8,N,N,4,0,1,4,0,11
2430,11,1,5,7,N,N,3.69286,2,1,3.45,0,11
2431,49,10,5,7,N,N,3,9,0,2.46154,0,12
2432,58,7,5,7,N,N,1.90606,15,1,1.31429,5,11
2433,16,10,2,7,N,N,2.83333,0,0,1.75,1,11
2434,35,17,2,11,N,N,0,0,0,NULL,0,12
2435,36,10,5,7,N,N,4,5,2,4,0,12
2436,49,10,5,7,N,N,3.55556,5,0,3.33333,0,12
2437,12,17,5,11,N,N,0,2,0,NULL,0,12
2438,36,10,5,8,N,N,3.54167,8,1,3.38462,0,12
2439,10,17,5,6,N,N,0,1,0,NULL,0,12
2440,10,17,2,7,N,N,0,0,0,NULL,0,12
2441,20,17,5,8,N,N,0,0,2,NULL,0,12
2442,38,13,5,6,N,N,2.51818,0,13,2.58333,3,12
2443,0,1,8,NULL,N,N,NULL,0,0,NULL,0,11
2444,17,19,5,7,N,Y,2.62333,10,0,2.29444,0,11
2445,67,2,9,8,N,N,3.69375,3,0,3.6,0,12
2446,35,17,5,11,N,N,0,2,1,NULL,0,12
2447,35,17,1,10,N,N,0,0,0,NULL,0,12
2448,22,9,5,7,N,N,3.18636,2,0,2.95,1,12
2449,11,1,9,6,N,N,3.75357,0,0,3.625,0,11
2450,24,12,5,9,N,N,2.43333,3,2,1,0,12
2451,51,10,5,6,N,N,3.79167,0,0,3.66667,0,11
2452,7,9,5,8,N,N,3.81333,5,2,3.77368,0,12
2453,16,10,2,7,N,N,3.38889,4,0,3.58333,0,12
2454,47,20,5,8,N,N,3.19583,6,2,2.725,1,11
2455,55,10,2,6,N,N,2.92593,0,0,2.42857,0,11
2456,20,17,5,7,N,N,0,0,0,NULL,0,12
2457,46,14,5,8,N,Y,2.71176,3,3,2.0125,0,11
2458,23,17,5,9,N,N,0,1,0,NULL,0,12
2459,22,9,5,7,N,N,3.16957,5,19,3.08333,0,12
2460,55,10,5,6,N,N,3.47368,1,0,3.27273,0,11
2461,10,17,5,6,N,N,0,0,0,NULL,0,12
2462,35,17,4,10,N,N,0,0,3,NULL,0,12
2463,17,19,5,6,N,N,3.75,8,1,3.55,0,12
2464,76,15,5,8,N,N,NULL,6,8,NULL,0,11
2465,16,10,9,7,N,N,2.65625,6,0,2.5625,0,12
2466,9,5,7,7,N,N,2.975,0,11,2.69091,4,11
2467,3,12,5,8,N,N,NULL,0,0,NULL,0,11
2468,74,3,7,8,N,N,3.72778,0,6,3.56667,0,12
2469,49,10,5,7,N,N,3.29167,0,0,3.08333,0,11
2470,53,9,5,6,N,N,1,3,3,1,7,11
2471,16,10,2,6,N,Y,2.46667,0,0,1.9375,0,11
2472,39,21,5,8,N,N,2.30435,0,0,2.07692,2,11
2473,3,12,9,8,N,N,NULL,0,0,NULL,0,11
2474,11,1,5,7,N,Y,3.73214,2,5,3.59167,0,11
2475,55,10,9,7,N,N,3.83333,0,0,3.75,0,11
2476,15,1,9,7,Y,N,3.16667,1,3,3.16667,0,12
2477,14,8,5,8,N,N,1.425,19,24,0.39167,9,11
2478,13,23,5,9,N,N,NULL,3,0,NULL,0,12
2479,51,10,4,7,N,Y,0,0,0,NULL,0,12
2480,51,10,1,8,N,N,3.94583,1,0,3.89167,0,12
2481,64,22,5,7,N,N,3.975,2,3,3.9375,0,11
2482,32,21,9,8,N,N,3.70833,10,1,3.61538,0,11
2483,8,1,5,7,N,N,3.74643,0,0,3.48333,0,11
2484,10,17,5,6,N,N,0,0,1,NULL,0,12
2485,0,10,8,NULL,N,N,NULL,0,0,NULL,0,11
2486,59,8,5,8,N,N,1.7125,15,1,1.55833,5,11
2487,43,13,5,8,N,N,2.4,8,19,2.01667,3,12
2488,25,4,5,6,N,N,1.78333,0,0,1.78333,2,12
2489,36,10,5,7,N,Y,3,0,1,3.33333,0,12
2490,55,10,5,6,N,N,2.875,3,4,2.25,0,11
2491,13,23,5,9,N,N,NULL,7,8,NULL,0,12
2492,16,10,5,7,N,N,3.46667,0,0,3,0,11
2493,7,9,5,8,N,N,1.72727,12,3,1.075,8,12
2494,46,14,5,8,N,N,2.65556,7,15,2.3,0,11
2495,47,20,5,8,N,N,3.35417,2,0,3.04167,0,11
2496,11,1,9,7,N,N,2.55,4,0,1.66667,2,11
2497,51,10,9,6,Y,N,2.5,0,0,2.15385,1,11
2498,18,1,9,7,N,N,3.84286,2,1,3.71667,0,11
2499,53,9,5,6,N,N,2.38462,0,0,2.38462,2,11
2500,28,14,5,8,N,N,3.61429,0,0,3.69167,0,11
2501,61,21,1,9,N,N,3,8,25,2.84,1,12
2502,15,1,5,8,N,N,1.99167,0,0,1.99167,1,12
2503,32,21,5,8,N,N,3.16667,0,0,2.76923,0,11
2504,12,17,5,12,N,N,0,1,3,NULL,0,12
2505,54,11,5,8,N,N,2.54167,9,28,2.41667,5,11
2506,43,13,6,8,N,N,2.97778,8,8,2.875,0,12
2507,52,17,5,7,N,N,0,0,0,NULL,0,12
2508,12,17,4,11,N,N,0,4,0,NULL,0,12
2509,51,10,5,7,N,Y,2.25,0,0,1.66667,6,11
2510,53,9,4,6,N,N,1.64762,0,0,1.16364,5,12
2511,5,14,5,8,N,N,3.42857,0,2,2.78333,1,11
2512,49,10,5,7,N,N,3.14286,8,1,2.69231,0,11
2513,74,3,7,7,N,N,0.84286,32,24,0.84286,5,11
2514,17,19,5,8,N,N,3.62083,8,0,3.4,0,12
2515,64,22,5,7,N,N,2.61379,9,11,1.27778,4,11
2516,74,3,1,7,N,N,3.6125,0,0,3.6125,0,11
2517,58,7,5,6,N,N,3.55405,13,1,3.27619,0,11
2518,77,2,5,6,N,N,2.66667,13,4,2.66667,0,11
2519,60,21,5,9,N,N,4,50,11,NULL,0,12
2520,73,21,5,8,N,N,3.5,0,0,3.33333,0,11
2521,18,1,5,7,N,N,3.38929,1,3,2.85,0,11
2522,68,14,7,9,N,N,NULL,0,0,NULL,0,12
2523,27,22,5,6,N,N,3.98929,0,2,4,0,11
2524,53,9,5,6,N,N,1.25,0,0,1.25,9,11
2525,62,12,5,9,N,N,0.2,34,8,0.66667,9,12
2526,36,10,5,7,N,N,3.875,5,2,3.83333,0,12
2527,69,2,5,6,N,N,2.25,1,3,2.65455,0,12
2528,17,19,5,7,N,Y,3.45882,7,0,3.50714,0,11
2529,55,10,1,6,N,N,0,0,0,NULL,0,12
2530,26,14,7,9,N,N,1.88333,15,0,1.88333,0,12
2531,43,13,6,8,N,N,2.42778,3,7,2.11667,3,12
2532,6,12,2,8,N,N,NULL,0,0,NULL,0,11
2533,20,17,5,8,N,N,0,0,0,NULL,0,12
2534,49,10,5,7,N,N,3.48148,2,2,3.33333,0,11
2535,18,1,5,6,N,N,3.98929,0,3,3.975,0,11
2536,73,21,5,8,N,Y,3,0,0,2.75,0,11
2537,16,10,9,6,N,N,3.87097,0,0,3.75,0,11
2538,40,21,5,9,N,N,1.5,30,28,1.925,5,12
2539,18,1,5,6,N,N,1.61667,1,4,1.61667,1,12
2540,22,9,5,7,N,N,2.5,0,0,2.5,0,11
2541,22,9,2,6,N,N,2.33333,0,0,2.33333,0,11
2542,11,1,5,7,N,N,3.41786,1,4,3.06667,0,11
2543,22,9,5,6,N,N,4,4,3,4,0,11
2544,0,10,8,NULL,N,N,NULL,0,0,NULL,0,0
2545,18,1,5,6,N,N,1.73333,1,4,1.73333,1,12
2546,55,10,5,6,Y,Y,2.54545,0,0,2.30769,1,11
2547,23,17,5,12,N,N,0,1,0,NULL,0,12
2548,0,1,8,NULL,N,N,NULL,0,0,NULL,0,11
2549,22,9,5,8,N,N,2.80909,6,1,1.81,4,12
2550,12,17,5,12,N,N,0,0,0,NULL,0,12
2551,20,17,5,8,N,N,0,7,1,NULL,0,12
2552,15,1,5,6,N,N,1.55,3,8,1.55,1,12
2553,12,17,5,10,N,N,0,1,0,NULL,0,12
2554,12,17,5,11,N,N,0,0,0,NULL,0,12
2555,33,22,5,6,N,Y,2.56875,3,4,1.67143,0,12
2556,47,20,5,8,N,N,3.32917,0,9,3.15714,0,11
2557,35,17,5,10,N,N,0,2,0,NULL,0,12
2558,58,7,5,6,N,N,1.88387,0,0,1.98,5,12
2559,55,10,5,8,N,N,3.6,2,7,3.33333,0,12
2560,41,15,5,9,N,N,0,0,0,NULL,0,12
2561,71,21,5,9,N,N,3.29375,1,10,2.61667,0,12
2562,0,1,8,NULL,N,N,NULL,0,0,NULL,0,11
2563,18,1,5,6,N,N,3.83214,2,2,3.63333,0,11
2564,23,17,5,10,N,N,0,1,0,NULL,0,12
2565,20,17,5,7,N,N,0,1,0,NULL,0,12
2566,74,3,5,6,N,N,1.8,0,10,0.65714,4,12
2567,17,19,5,6,N,N,3.77,13,21,3.76111,0,11
2568,53,9,9,7,N,N,2.20833,2,0,2,2,12
2569,23,17,5,10,N,N,0,3,0,NULL,0,12
2570,0,10,8,NULL,N,N,NULL,0,0,NULL,0,0
2571,51,10,9,8,N,N,2.45833,7,0,2.4,0,12
2572,17,19,5,6,N,N,3.92083,6,3,3.95,0,12
2573,16,10,9,6,N,N,3.6129,0,0,3.33333,0,11
2574,36,10,5,7,N,N,2.08333,1,3,1.58333,6,11
2575,67,2,5,7,N,N,3.42667,4,1,3.37778,0,12
2576,40,21,5,9,N,N,3.30625,8,14,3.2,0,12
2577,51,10,5,6,N,N,3.83333,4,0,3.66667,0,12
2578,50,8,5,9,N,N,2.97917,24,6,2.475,1,12
2579,75,4,5,6,N,Y,3.275,27,11,3.1,1,11
2580,72,16,5,9,N,N,2.22083,54,39,1.55,5,12
