student_id_new,acct_id_new,person_detail_id_new
6571,3345,23596
2103,3346,8216
12964,3347,27055
6865,3348,18172
5748,3349,10759
5748,3349,26924
14726,3350,3842
14726,3350,8298
14726,3350,19973
993,3351,8268
993,3351,28549
8149,3352,19266
8149,3352,28198
14145,3353,12598
11840,3354,12187
11840,3354,16782
11840,3354,25978
15935,3355,2782
15935,3355,4511
10245,3356,2189
10245,3356,11578
9263,3357,3332
6942,3359,18701
4880,3360,213
11549,3361,8557
11549,3361,14916
1399,3362,4326
12921,3363,2933
12921,3363,23740
886,3364,4955
886,3364,26434
12544,3365,4742
12544,3365,16987
1137,3367,6036
1137,3367,9698
1137,3367,14814
1132,3368,7220
1132,3368,13571
11753,3369,6325
16046,3370,6786
16046,3370,14857
10134,3371,17654
2085,3372,3434
2085,3372,4306
11237,3373,4076
10973,3374,24340
6224,3375,16386
13437,3376,3065
13437,3376,6145
7390,3378,18742
15481,3379,19248
15481,3379,27231
13365,3381,194
13365,3381,6161
13365,3381,27752
15685,3382,11234
15685,3382,14521
5707,3383,8776
5707,3383,16812
8450,3384,14702
8450,3384,26143
14163,3385,18575
8909,3386,22866
8909,3386,23594
10890,3387,6343
10890,3387,13422
10379,3388,13371
2772,3389,4044
13789,3390,6982
13789,3390,17009
9398,3391,4619
9398,3391,11652
9398,3391,25817
7623,3392,9982
7623,3392,14171
4929,3394,3629
4929,3394,14611
9734,3395,28189
11438,3396,3690
11438,3396,7096
11438,3396,15713
15724,3398,16064
7926,3399,6173
7926,3399,7881
7926,3399,25458
13213,3400,19271
13213,3400,23495
11685,3401,5665
11685,3401,6334
11685,3401,23422
4198,3402,26883
353,3403,9880
3362,3404,4638
3362,3404,13375
8024,3405,20686
9161,3406,18918
12106,3408,4491
12106,3408,24509
2460,3409,2019
4501,3410,20369
8947,3411,13189
8947,3411,15408
3360,3413,15117
5436,3414,25286
3814,3415,1077
3814,3415,16869
5298,3416,322
5298,3416,28831
10554,3417,5287
10554,3417,15258
6076,3418,26854
16176,3419,3929
16176,3419,25653
83,3420,7274
83,3420,28383
2736,3421,3310
2736,3421,21075
2173,3422,854
2173,3422,29363
9917,3423,2389
9917,3423,8187
290,3424,2969
290,3424,14234
5157,3425,7874
5157,3425,12164
6654,3426,3279
6654,3426,11155
6503,3427,15009
13518,3428,4969
13518,3428,23067
8896,3429,6228
8896,3429,11965
8896,3429,14411
6671,3430,1755
6671,3430,26387
12071,3431,2159
12071,3431,3860
6856,3432,20054
4317,3433,4802
4317,3433,16861
4793,3434,6418
4793,3434,16699
967,3435,592
6288,3436,5848
6288,3436,24951
14258,3437,15676
14631,3438,23613
7188,3440,6159
7188,3440,16298
7188,3440,17778
9798,3441,6447
9798,3441,6535
9865,3442,12965
9865,3442,26435
9865,3442,28178
2099,3443,4737
2099,3443,16789
10679,3444,13458
10679,3444,24281
1759,3445,2205
1759,3445,21124
1759,3445,21232
13931,3446,15567
13931,3446,25346
3788,3447,4607
3788,3447,26607
5223,3448,9684
5223,3448,23843
4934,3449,6168
9243,3450,6367
12407,3451,4578
12820,3452,4423
12820,3452,25432
7448,3453,18306
2718,3454,11053
2718,3454,26448
13443,3455,9388
13443,3455,10143
13443,3455,14275
14059,3456,9100
14059,3456,15586
14059,3456,18175
11883,3457,4026
10982,3458,5166
10982,3458,18775
13528,3459,1451
5357,3460,8092
5357,3460,21292
13137,3461,18398
13137,3461,19911
798,3462,1616
3722,3463,5058
3722,3463,26284
9674,3464,4923
9674,3464,17023
6214,3465,14056
6214,3465,24611
2142,3466,3085
2142,3466,6719
3099,3467,4263
3099,3467,9669
3099,3467,28217
13424,3468,12792
11962,3469,3828
7591,3470,20668
1379,3471,1597
1379,3471,4536
1379,3471,13089
972,3472,7539
972,3472,25895
3857,3473,17278
3857,3473,18584
15731,3474,14678
15731,3474,21649
8451,3475,7084
8451,3475,29415
15960,3476,3471
15960,3476,25263
14660,3477,4978
14660,3477,24970
21,3479,3166
3170,3480,5589
3170,3480,8456
13496,3481,19117
13496,3481,22668
14533,3482,10571
14533,3482,16424
10113,3483,6461
10113,3483,6709
10113,3483,29061
9175,3484,22595
9175,3484,28639
6719,3485,4621
14855,3486,4463
14855,3486,25853
1519,3487,10037
6051,3488,19614
15752,3489,6431
15752,3489,26819
3840,3490,8466
3840,3490,23006
5128,3491,2168
5128,3491,2649
5128,3491,3324
6426,3494,13282
6426,3494,27474
1656,3495,12894
1656,3495,13973
3001,3496,12565
3001,3496,26739
5566,3497,752
5566,3497,18342
1962,3498,9670
1962,3498,24958
9721,3499,12437
9721,3499,20390
8072,3500,18748
11612,3501,25712
11205,3502,13974
14666,3503,7834
7516,3504,13702
7516,3504,16161
7516,3504,27443
1095,3505,14030
4908,3506,21676
4908,3506,27967
430,3507,22766
430,3507,23431
12905,3508,6774
12905,3508,17874
494,3509,3941
14865,3510,685
14865,3510,1472
13986,3511,6503
13986,3511,8572
3957,3512,5851
11147,3513,3536
11147,3513,14561
2657,3514,3868
15614,3515,4066
11127,3516,6477
11127,3516,11185
13152,3517,1617
13152,3517,9537
13152,3517,24710
10176,3518,14657
10176,3518,28420
5027,3519,21212
5027,3519,21974
14409,3520,21196
14409,3520,21913
15500,3521,4373
8350,3522,23510
12657,3523,29006
6294,3524,22974
2748,3525,25655
555,3526,6282
5558,3528,12281
5558,3528,24448
11292,3529,1735
11400,3530,20075
2698,3531,5889
2698,3531,8142
8254,3532,3357
8254,3532,27977
15592,3533,2226
2672,3534,24435
114,3535,17509
114,3535,19364
5352,3536,5298
5352,3536,9477
6261,3538,20046
6261,3538,28607
8570,3539,16094
8570,3539,16833
16110,3540,5159
16110,3540,23878
4722,3541,25008
5747,3542,17418
5747,3542,28729
3106,3543,12132
3106,3543,13890
2311,3544,14919
2311,3544,27533
4202,3545,8900
4202,3545,22304
9030,3546,10064
11350,3547,3517
11350,3547,24206
11074,3548,16282
11074,3548,29145
12422,3549,13
12422,3549,11346
8674,3550,18302
8674,3550,18459
3899,3551,12472
11884,3552,4693
11884,3552,25029
1652,3553,7508
8573,3554,5088
8573,3554,14658
13595,3555,19205
13595,3555,19291
13595,3555,29028
2937,3556,24545
2937,3556,25191
12537,3557,7000
12537,3557,9087
12537,3557,26102
9205,3558,4158
9205,3558,25319
5262,3559,19107
5262,3559,28382
3446,3560,4809
3446,3560,7978
1506,3561,12140
10806,3562,13875
4413,3563,1980
4413,3563,10020
13841,3564,5580
14251,3565,3312
14251,3565,21061
14251,3565,25872
8969,3566,3796
8969,3566,13878
10208,3567,10468
10208,3567,14215
10208,3567,24702
9135,3568,11430
9135,3568,17976
9135,3568,25250
427,3569,28898
3243,3570,21712
3243,3570,21877
9016,3571,6654
9016,3571,20254
15821,3572,9111
15821,3572,10810
15821,3572,22915
316,3573,18128
316,3573,20700
11750,3574,8932
11750,3574,25456
12970,3575,4300
12970,3575,15340
9663,3576,27397
7650,3577,4230
7650,3577,19143
15730,3578,2612
13837,3579,13988
13837,3579,18104
3024,3580,4623
12433,3581,6872
12433,3581,15887
2940,3582,10889
2940,3582,22823
7567,3583,13968
13054,3584,769
6305,3585,14484
6406,3586,15539
14961,3588,2257
14961,3588,16603
1649,3589,20873
4768,3590,4099
4768,3590,7566
14740,3591,11279
14579,3592,7159
12177,3593,16514
11080,3594,5374
15782,3595,5514
15782,3595,13052
6934,3596,7511
6934,3596,14183
5875,3597,7093
13576,3598,29195
8621,3599,22758
8621,3599,25439
13589,3600,18033
576,3601,12103
576,3601,25916
605,3602,22669
605,3602,24143
135,3603,12654
549,3604,19128
549,3604,26123
14034,3605,23179
15050,3606,26014
15050,3606,26384
15050,3606,29270
5255,3607,14965
5255,3607,27458
5255,3607,29122
15758,3608,3057
3459,3609,3333
3459,3609,18926
15435,3610,20217
6210,3611,11774
6210,3611,12961
4974,3612,552
4974,3612,14367
16005,3613,10490
12504,3614,23150
6235,3615,9195
6235,3615,16454
13555,3618,9226
13555,3618,9555
6167,3619,10766
15124,3620,17165
15124,3620,28616
14527,3621,2204
14527,3621,25423
14527,3621,27333
8059,3622,13612
8059,3622,17039
8059,3622,21552
8005,3623,5163
8005,3623,16587
14623,3624,8820
14445,3625,14460
14445,3625,24507
14445,3625,26558
664,3626,11539
664,3626,20113
664,3626,26218
2811,3628,17545
2811,3628,26449
2811,3628,29215
3269,3629,12844
3269,3629,21171
6990,3630,13384
6990,3630,20319
14351,3631,1181
123,3632,139
11768,3633,16733
11768,3633,21272
2530,3634,155
2530,3634,15961
10704,3635,12599
10704,3635,22482
3383,3636,1612
3383,3636,27345
9984,3637,14960
840,3638,12289
6241,3639,16379
6241,3639,25257
7485,3640,6061
6777,3641,4013
8345,3643,4072
8345,3643,21998
9972,3644,18939
9972,3644,24532
11156,3645,2765
11156,3645,14679
8973,3646,9180
8973,3646,17808
5985,3648,8658
5160,3649,21465
10842,3650,10421
10842,3650,18156
11199,3651,2990
4890,3652,9936
4890,3652,11934
10453,3653,14459
10453,3653,25753
1348,3654,2197
313,3655,18674
313,3655,24496
15381,3656,16598
13794,3657,19293
13794,3657,28268
7380,3660,14775
7380,3660,23261
11713,3661,707
11713,3661,25209
9230,3662,10419
9230,3662,19342
5776,3663,5802
5776,3663,18559
5776,3663,20175
11954,3664,158
11954,3664,14291
12946,3665,17864
4000,3666,14211
376,3667,10007
376,3667,13143
15514,3669,7466
15514,3669,20252
11892,3670,3876
11892,3670,19127
11892,3670,23360
12044,3671,6600
12044,3671,24819
3801,3672,2586
3801,3672,11217
3801,3672,24348
2898,3673,6361
1530,3674,24150
11996,3675,2618
14524,3676,14403
14524,3676,22620
9697,3677,6601
9697,3677,26131
6156,3678,11931
5063,3679,12617
5063,3679,27838
13710,3680,22917
13710,3680,27631
8680,3681,10174
8680,3681,21118
12528,3682,4953
12528,3682,18378
16033,3683,20959
16033,3683,25939
15166,3684,9127
15166,3684,13529
15166,3684,27695
4893,3685,20576
10111,3686,25928
2742,3687,22963
2742,3687,25645
10231,3688,12135
10231,3688,13286
12835,3689,1598
12835,3689,27843
10597,3690,23723
15620,3691,17815
15620,3691,28848
9543,3692,8504
9543,3692,28521
763,3693,20727
763,3693,24914
15375,3694,23156
15375,3694,23629
15375,3694,27129
13512,3695,27418
13512,3695,28475
11043,3696,24974
11043,3696,26513
417,3697,21743
1433,3698,126
1433,3698,20872
1433,3698,25990
8983,3700,28374
12529,3701,25515
9131,3702,10633
9316,3703,9045
9316,3703,19835
2089,3704,7016
2089,3704,11352
2089,3704,13231
1541,3705,5721
1541,3705,23838
7982,3706,19953
380,3707,1464
380,3707,27685
6901,3709,19049
10615,3710,550
10615,3710,19161
2638,3711,8544
11728,3712,26897
11868,3713,9024
9177,3714,7299
9177,3714,11018
4148,3715,5633
4148,3715,15583
10998,3716,9208
9825,3718,16631
1404,3719,698
1404,3719,18029
11028,3720,15798
5162,3721,1774
15390,3722,23548
6270,3723,5650
6270,3723,12228
8900,3724,6438
9407,3725,327
9407,3725,19990
4086,3726,923
4086,3726,28028
3964,3727,24706
1315,3728,170
1315,3728,26193
6973,3729,17402
13878,3730,22226
1854,3731,18510
1854,3731,19073
1854,3731,26706
12007,3732,22496
3356,3733,7406
3356,3733,26515
1197,3734,20765
16227,3735,21083
16227,3735,21693
1670,3736,7136
1670,3736,8732
1047,3737,24436
12936,3738,3464
12936,3738,19999
3860,3739,6867
3860,3739,12756
12064,3740,318
12064,3740,7974
858,3741,3586
858,3741,13721
858,3741,26588
7983,3742,9762
6199,3743,8373
6199,3743,18047
6199,3743,20121
410,3744,16309
410,3744,27892
12444,3745,6638
12444,3745,8177
11118,3746,10604
11118,3746,24146
10549,3747,2729
2112,3748,19568
2112,3748,28110
10402,3749,469
10402,3749,28007
6465,3750,29337
287,3751,5025
287,3751,6335
287,3751,7991
11921,3752,13809
11921,3752,27143
12179,3753,6788
15623,3754,19873
76,3755,2083
7616,3756,22504
2709,3757,21187
2709,3757,25580
11905,3758,23844
11905,3758,27530
5759,3759,6202
5759,3759,13343
4587,3761,314
4587,3761,26707
14779,3762,12648
14779,3762,19193
3854,3763,8446
3854,3763,18118
6134,3764,227
6134,3764,29049
1231,3765,797
15808,3766,13925
14565,3767,8433
2464,3768,10658
3194,3769,21039
3194,3769,27517
3169,3770,9741
3169,3770,27920
13966,3771,3247
13966,3771,16037
4621,3772,21105
3406,3773,6407
3406,3773,20312
10614,3774,12942
10614,3774,15378
11930,3775,8240
11930,3775,17945
13969,3776,457
13969,3776,8632
13969,3776,21112
4923,3777,8220
4923,3777,8854
10979,3778,2636
10979,3778,5451
4665,3779,17330
4665,3779,22914
4665,3779,28211
1291,3780,3669
3317,3782,14674
331,3783,5321
331,3783,12578
9759,3784,19452
9029,3785,3444
9029,3785,11408
9029,3785,28961
12837,3786,3682
2842,3787,27789
2881,3789,6815
2881,3789,22527
11178,3792,8050
11178,3792,11550
11178,3792,24490
8665,3793,17641
12125,3794,13814
12125,3794,26595
10828,3795,4555
10828,3795,7351
10828,3795,8746
16097,3796,17625
16097,3796,22679
6833,3797,8388
6833,3797,11263
5638,3798,7265
14142,3799,2436
14142,3799,16349
2198,3800,10195
2198,3800,16599
7251,3801,4880
7251,3801,13586
7251,3801,28744
10056,3802,22193
9683,3803,18996
3338,3804,26968
1241,3805,20041
4877,3806,9848
4877,3806,24624
4201,3809,3603
4201,3809,6721
15970,3810,25783
14627,3811,19606
14627,3811,28209
3410,3812,5066
3410,3812,15056
6822,3813,27121
11313,3814,269
11313,3814,5938
2155,3815,20277
2155,3815,25647
10596,3816,4576
10596,3816,4848
10596,3816,16580
3372,3817,24156
9765,3818,8638
693,3819,14470
693,3819,16142
7800,3820,1123
7800,3820,16525
7504,3821,21327
15278,3822,920
15278,3822,8044
11681,3823,11107
11681,3823,17782
3694,3824,347
3694,3824,5526
872,3825,18442
15955,3826,5643
15955,3826,28658
2936,3827,3037
3023,3828,13217
3023,3828,29174
3049,3829,10752
817,3830,3254
10693,3831,19002
11922,3832,16005
11922,3832,24123
12471,3833,10352
12471,3833,18649
12471,3833,27254
6976,3834,5162
6976,3834,17909
6608,3835,27647
4255,3836,17433
4255,3836,23366
4074,3837,24610
12389,3838,19087
12389,3838,21434
1431,3839,12909
1431,3839,23568
1194,3840,10400
1194,3840,13129
4412,3841,13322
12574,3842,2705
12574,3842,28239
7338,3843,19251
7338,3843,27090
14433,3844,3712
14433,3844,18881
14433,3844,27701
14159,3845,9046
14159,3845,17387
14159,3845,19415
11474,3846,14637
11474,3846,16473
9617,3847,27579
9617,3847,27716
5517,3848,17644
5517,3848,25522
11659,3849,12213
12190,3850,4705
12190,3850,21907
12190,3850,22818
15578,3851,8301
15578,3851,16957
8897,3852,8130
11610,3853,10368
1535,3854,602
1535,3854,10223
13096,3855,6420
13096,3855,17684
3218,3856,3999
3218,3856,16196
1335,3857,7292
1335,3857,12465
1335,3857,15095
3492,3859,4764
11845,3860,22436
11845,3860,28100
10422,3861,1114
10422,3861,28828
4333,3862,21181
13661,3863,3945
8743,3864,4461
8743,3864,6644
8743,3864,26430
4692,3865,7464
4692,3865,29361
13875,3866,15030
13875,3866,27690
8180,3867,1040
8180,3867,15405
10121,3868,15434
10121,3868,15852
15364,3869,28766
14525,3870,8646
14525,3870,14456
14649,3871,19792
421,3872,6694
421,3872,12824
1309,3873,8250
6407,3874,8447
6407,3874,12139
4933,3875,651
5070,3876,1292
10016,3877,663
10016,3877,6248
11603,3878,11536
11603,3878,21020
7754,3879,639
7754,3879,5118
4858,3880,26493
9669,3881,9222
6419,3882,25633
6419,3882,29041
9184,3883,20055
9184,3883,26445
330,3884,115
774,3885,7709
3290,3886,14744
11741,3887,2216
12781,3888,13513
11441,3889,4563
11441,3889,21263
2209,3890,2470
2209,3890,11122
2209,3890,16970
678,3891,11014
678,3891,14941
678,3891,19746
10821,3892,13414
10821,3892,25624
1363,3893,15343
1363,3893,22725
1522,3894,10637
1522,3894,28341
8092,3895,3506
8092,3895,13161
8092,3895,29193
8264,3897,25870
13835,3898,7503
13835,3898,7989
4325,3899,24321
6387,3900,7883
12633,3901,7114
12633,3901,19302
13198,3902,11739
13198,3902,23631
14273,3903,3928
14273,3903,26797
14273,3903,28224
3804,3904,11582
3804,3904,16548
1479,3905,26867
1479,3905,28913
4470,3907,2174
4470,3907,29047
6500,3908,3729
6500,3908,11298
6500,3908,11382
1990,3909,6957
9805,3910,4583
9805,3910,14193
11607,3911,1883
11607,3911,5420
12060,3912,1814
12060,3912,2234
12060,3912,29383
476,3913,10719
476,3913,12709
4270,3914,4643
989,3915,3824
11093,3916,21183
15788,3917,5232
13649,3918,3003
13649,3918,10939
7834,3919,3747
14413,3920,26780
14811,3921,3657
14811,3921,17581
14532,3922,7611
4650,3923,6837
6868,3924,8742
6477,3925,23391
6477,3925,29002
14114,3926,6761
14326,3927,179
14326,3927,17436
14392,3928,2146
14392,3928,17219
4186,3929,612
4186,3929,8410
9915,3930,4309
9915,3930,5053
1230,3931,10950
1230,3931,13637
10441,3932,8800
1588,3933,6035
1588,3933,9487
1588,3933,14159
15713,3934,10402
3114,3935,4168
3114,3935,12854
8660,3936,15860
13629,3937,10909
13629,3937,11565
6902,3938,17063
6902,3938,22651
8094,3939,394
8094,3939,14995
12943,3940,17054
12943,3940,17460
3391,3941,303
3391,3941,7140
3391,3941,18396
12445,3942,8160
12877,3943,1134
13947,3944,3574
6964,3945,13786
6964,3945,27608
2927,3946,998
2927,3946,3241
12269,3947,6577
5780,3948,2945
5780,3948,26453
2124,3949,19552
2124,3949,25600
4702,3950,11624
4702,3950,28575
4080,3951,10962
4080,3951,14924
3144,3952,17724
4597,3953,17017
6819,3954,9416
6819,3954,17723
7334,3955,22774
11814,3956,6450
1501,3957,22367
13882,3958,26540
13882,3958,27016
14331,3959,9957
5553,3960,22049
8287,3962,17655
11476,3963,28182
6083,3964,18197
13626,3965,18985
9680,3966,12712
1192,3967,11060
1192,3967,22124
6568,3968,11160
6568,3968,19400
4145,3969,24011
8550,3970,14654
8550,3970,18340
8550,3970,19354
5118,3971,20901
5118,3971,23089
15939,3972,24871
15939,3972,28107
11527,3973,10982
8153,3974,13249
8153,3974,24652
8185,3975,21861
10498,3976,10560
10498,3976,20501
15574,3978,3859
15574,3978,28604
2024,3979,1418
2024,3979,13641
5802,3980,14480
4176,3981,20193
15454,3982,19825
15454,3982,24866
5415,3983,15012
5415,3983,17865
6558,3984,7506
6558,3984,28046
14778,3985,11327
14778,3985,26520
11825,3986,7329
13389,3987,1104
13389,3987,1498
13389,3987,26688
11762,3988,28633
3465,3989,19189
10274,3990,3640
10274,3990,23160
10274,3990,28273
15108,3991,2084
15108,3991,19747
2630,3993,6656
2630,3993,19411
10133,3994,2198
1960,3995,14893
1293,3996,2293
12819,3997,21304
12819,3997,23475
12819,3997,27077
181,3998,3637
181,3998,10151
13451,3999,27708
3052,4000,5716
3052,4000,26298
7624,4001,4064
7624,4001,24441
12418,4003,2187
12418,4003,9706
892,4004,9593
892,4004,24451
14427,4005,10321
14427,4005,19200
397,4006,27915
491,4007,7640
491,4007,8695
1011,4008,19451
1011,4008,25325
1011,4008,26156
150,4009,7005
5243,4010,2206
5243,4010,23533
12867,4011,7781
12867,4011,17104
5555,4012,14344
3097,4013,4100
14463,4014,4276
14463,4014,27058
